COD_CLIENTE;COD_PEDIDO;CODIGO_PRODUTO;DEPTO;QUANTIDADE;VALOR_UNITARIO;QTD_PARCELAS;DT_PEDIDO;MEIO_PAGTO;STATUS_PAGAMENTO
92072;9063;0;DECORACAO;4;24.00;2;14/05/2019;CC;CANCELADO
92072;9063;0;BRINQUEDOS;4;85.00;1;14/05/2019;CC;CANCELADO
92074;9064;0;AUDIO;4;14.50;1;23/06/2019;CC;CANCELADO
92074;9064;0;AUDIO;4;145.00;1;23/06/2019;CC;CANCELADO
92074;9064;0;AUDIO;4;1281.00;1;23/06/2019;CC;CANCELADO
92074;9064;0;AUDIO;4;128.10;1;23/06/2019;CC;CANCELADO
92076;9065;0;AUDIO;4;15.90;1;05/05/2019;CC;CANCELADO
92076;9065;0;AUDIO;4;159.00;1;05/05/2019;CC;CANCELADO
92076;9065;0;AUDIO;4;1069.20;3;05/05/2019;CC;CANCELADO
92076;9065;0;AUDIO;4;106.92;3;05/05/2019;CC;CANCELADO
92081;9068;0;AUDIO;4;40.60;3;06/05/2019;CC;CANCELADO
92081;9068;0;AUDIO;4;406.00;3;06/05/2019;CC;CANCELADO
92081;9068;0;INFORMATICA;4;954.00;2;06/05/2019;CC;CANCELADO
92081;9068;0;INFORMATICA;4;95.40;2;06/05/2019;CC;CANCELADO
92083;9069;0;AUDIO;4;1080.00;3;02/08/2019;CC;CANCELADO
92083;9069;0;AUDIO;4;180.20;7;02/08/2019;CC;CANCELADO
92083;9069;0;AUDIO;4;170.80;3;02/08/2019;CC;CANCELADO
92083;9069;0;INFORMATICA;4;682.00;3;02/08/2019;CC;CANCELADO
92083;9069;0;MODA;4;248.00;1;02/08/2019;CC;CANCELADO
92083;9069;0;BELEZA;4;40.00;1;02/08/2019;CC;CANCELADO
92083;9069;0;LIVROS;4;1460.00;2;02/08/2019;CC;CANCELADO
92085;9070;0;INFORMATICA;4;8.00;1;22/08/2019;CC;CANCELADO
92085;9070;0;INFORMATICA;4;2181.48;3;22/08/2019;CC;CANCELADO
92085;9070;0;INFORMATICA;4;235.00;2;22/08/2019;CC;CANCELADO
92085;9070;0;INFORMATICA;4;218.16;3;22/08/2019;CC;CANCELADO
92085;9070;0;ACESSORIOS;4;24.30;3;22/08/2019;CC;CANCELADO
92088;9071;0;AUDIO;4;356.80;1;27/06/2019;CC;CANCELADO
92088;9071;0;AUDIO;4;4969.00;3;27/06/2019;CC;CANCELADO
92088;9071;0;AUDIO;4;81.00;2;27/06/2019;CC;CANCELADO
92088;9071;0;INFORMATICA;4;130.50;5;27/06/2019;CC;CANCELADO
92088;9071;0;BELEZA;4;532.58;4;27/06/2019;CC;CANCELADO
92088;9071;0;BELEZA;4;1224.00;3;27/06/2019;CC;CANCELADO
92093;9074;0;AUDIO;4;8.00;1;10/05/2019;CC;CANCELADO
92093;9074;0;INFORMATICA;4;35.80;5;10/05/2019;CC;CANCELADO
92093;9074;0;INFORMATICA;4;21.50;1;10/05/2019;CC;CANCELADO
92093;9074;0;INFORMATICA;4;215.00;1;10/05/2019;CC;CANCELADO
92093;9074;0;INFORMATICA;4;350.00;4;10/05/2019;CC;CANCELADO
92093;9074;0;INFORMATICA;4;400.00;2;10/05/2019;CC;CANCELADO
92095;9075;0;AUDIO;4;8.50;1;10/05/2019;CC;CANCELADO
92095;9075;0;AUDIO;4;85.00;1;10/05/2019;CC;CANCELADO
92098;9077;0;AUDIO;4;98.00;1;17/05/2019;CC;CANCELADO
92098;9077;0;AUDIO;4;560.00;1;17/05/2019;CC;CANCELADO
92098;9077;0;AUDIO;4;24.00;1;17/05/2019;CC;CANCELADO
92098;9077;0;INFORMATICA;4;113.00;4;17/05/2019;CC;CANCELADO
92098;9077;0;INFORMATICA;4;448.00;1;17/05/2019;CC;CANCELADO
92098;9077;0;BRINQUEDOS;4;2828.00;2;17/05/2019;CC;CANCELADO
92098;9077;0;BRINQUEDOS;4;282.80;2;17/05/2019;CC;CANCELADO
92100;9078;0;AUDIO;4;334.00;1;30/04/2019;CC;CANCELADO
92100;9078;0;AUDIO;4;33.40;1;30/04/2019;CC;CANCELADO
92100;9078;0;AUDIO;4;55.00;1;30/04/2019;CC;CANCELADO
92100;9078;0;AUDIO;4;550.00;1;30/04/2019;CC;CANCELADO
92100;9078;0;INFORMATICA;4;3.60;1;30/04/2019;CC;CANCELADO
92100;9078;0;INFORMATICA;4;36.00;1;30/04/2019;CC;CANCELADO
92102;9079;0;INFORMATICA;4;22.30;3;10/06/2019;CC;CANCELADO
92102;9079;0;INFORMATICA;4;195.00;1;10/06/2019;CC;CANCELADO
92102;9079;0;BELEZA;4;28.00;2;10/06/2019;CC;CANCELADO
92102;9079;0;BELEZA;4;2196.00;4;10/06/2019;CC;CANCELADO
92102;9079;0;BELEZA;4;219.60;4;10/06/2019;CC;CANCELADO
92105;9080;0;TELEFONIA;4;126.82;4;27/08/2019;CC;CANCELADO
92105;9080;0;INFORMATICA;4;1268.17;4;27/08/2019;CC;CANCELADO
92105;9080;0;BELEZA;4;23.80;1;27/08/2019;CC;CANCELADO
92105;9080;0;BELEZA;4;238.00;1;27/08/2019;CC;CANCELADO
92107;9081;0;AUDIO;4;26.10;1;27/08/2019;CC;CANCELADO
92107;9081;0;AUDIO;4;261.00;1;27/08/2019;CC;CANCELADO
92107;9081;0;INFORMATICA;4;1268.17;4;27/08/2019;CC;CANCELADO
92107;9081;0;INFORMATICA;4;126.82;4;27/08/2019;CC;CANCELADO
92111;9083;0;AUDIO;4;8.00;1;19/07/2019;CC;CANCELADO
92111;9083;0;AUDIO;4;189.40;3;19/07/2019;CC;CANCELADO
92111;9083;0;INFORMATICA;4;1646.00;2;19/07/2019;CC;CANCELADO
92111;9083;0;INFORMATICA;4;58.40;4;19/07/2019;CC;CANCELADO
92111;9083;0;INFORMATICA;4;248.00;1;19/07/2019;CC;CANCELADO
92111;9083;0;UTILIDADES;4;576.00;3;19/07/2019;CC;CANCELADO
92113;9084;0;INFORMATICA;4;5658.00;4;11/11/2019;CC;CANCELADO
92113;9084;0;INFORMATICA;4;565.80;4;11/11/2019;CC;CANCELADO
92113;9084;0;BELEZA;4;123.70;4;11/11/2019;CC;CANCELADO
92113;9084;0;BELEZA;4;1237.00;4;11/11/2019;CC;CANCELADO
92115;9085;0;AUDIO;4;5.40;2;01/05/2019;CC;CANCELADO
92115;9085;0;INFORMATICA;4;16.00;1;01/05/2019;CC;CANCELADO
92115;9085;0;INFORMATICA;4;7.30;1;01/05/2019;CC;CANCELADO
92115;9085;0;INFORMATICA;4;73.00;1;01/05/2019;CC;CANCELADO
92115;9085;0;ACESSORIOS;4;38.00;1;01/05/2019;CC;CANCELADO
92117;9086;0;INFORMATICA;4;372.00;1;01/05/2019;CC;CANCELADO
92117;9086;0;INFORMATICA;4;37.20;1;01/05/2019;CC;CANCELADO
92119;9087;0;UTILIDADES;4;283.50;0;01/05/2019;CC;CANCELADO
92119;9087;0;UTILIDADES;4;28.35;1;01/05/2019;CC;CANCELADO
92120;9088;0;INFORMATICA;4;372.00;2;30/04/2019;CC;CANCELADO
92120;9088;0;INFORMATICA;4;37.20;2;30/04/2019;CC;CANCELADO
92120;9088;0;INFORMATICA;4;44.30;7;30/04/2019;CC;CANCELADO
92120;9088;0;BELEZA;4;443.01;7;30/04/2019;CC;CANCELADO
92120;9089;0;AUDIO;4;339.00;4;02/05/2019;CC;CANCELADO
92120;9089;0;AUDIO;4;34.70;5;02/05/2019;CC;CANCELADO
92120;9089;0;INFORMATICA;4;8.00;1;02/05/2019;CC;CANCELADO
92120;9089;0;ELETRO;4;892.00;1;02/05/2019;CC;CANCELADO
92120;9089;0;ELETRO;4;89.20;1;02/05/2019;CC;CANCELADO
92126;9091;0;TELEFONIA;4;207.72;3;13/05/2019;CC;CANCELADO
92126;9091;0;TELEFONIA;4;20.77;3;13/05/2019;CC;CANCELADO
92126;9091;0;TELEFONIA;4;40.00;7;13/05/2019;CC;CANCELADO
92126;9091;0;ACESSORIOS;4;1488.00;4;13/05/2019;CC;CANCELADO
92126;9091;0;ACESSORIOS;4;148.80;4;13/05/2019;CC;CANCELADO
92131;9093;0;TELEFONIA;4;26.66;1;30/04/2019;CC;CANCELADO
92131;9093;0;BELEZA;4;40.00;1;30/04/2019;CC;CANCELADO
92131;9093;0;BELEZA;4;37.80;2;30/04/2019;CC;CANCELADO
92131;9093;0;BELEZA;4;378.00;2;30/04/2019;CC;CANCELADO
92131;9093;0;LIVROS;4;266.64;1;30/04/2019;CC;CANCELADO
92132;9094;0;TELEFONIA;4;48.00;2;29/12/2019;CC;CANCELADO
92132;9094;0;TELEFONIA;4;480.00;2;29/12/2019;CC;CANCELADO
92132;9094;0;INFORMATICA;4;7.05;3;29/12/2019;CC;CANCELADO
92132;9094;0;INFORMATICA;4;160.00;1;29/12/2019;CC;CANCELADO
92132;9094;0;MODA;4;5262.00;3;29/12/2019;CC;CANCELADO
92132;9094;0;MODA;4;526.20;3;29/12/2019;CC;CANCELADO
92132;9094;0;BELEZA;4;1754.00;1;29/12/2019;CC;CANCELADO
92132;9094;0;BELEZA;4;175.40;1;29/12/2019;CC;CANCELADO
92132;9094;0;ACESSORIOS;4;2.35;1;29/12/2019;CC;CANCELADO
91664;9095;0;AUDIO;4;46.00;1;30/04/2019;CC;CANCELADO
91664;9095;0;AUDIO;4;460.00;1;30/04/2019;CC;CANCELADO
91664;9095;0;INFORMATICA;4;269.00;0;30/04/2019;CC;CANCELADO
91664;9095;0;INFORMATICA;4;26.90;2;30/04/2019;CC;CANCELADO
91664;9095;0;LIVROS;4;1.00;1;30/04/2019;CC;CANCELADO
91664;9095;0;LIVROS;4;0.10;1;30/04/2019;CC;CANCELADO
92135;9096;0;AUDIO;4;79.00;1;30/04/2019;CC;CANCELADO
92135;9096;0;AUDIO;4;790.00;1;30/04/2019;CC;CANCELADO
92135;9096;0;BELEZA;4;334.00;1;30/04/2019;CC;CANCELADO
92135;9096;0;BELEZA;4;33.40;1;30/04/2019;CC;CANCELADO
92137;9097;0;AUDIO;4;72.14;2;24/05/2019;CC;CANCELADO
92137;9097;0;INFORMATICA;4;80.00;1;24/05/2019;CC;CANCELADO
92137;9097;0;INFORMATICA;4;9.90;1;24/05/2019;CC;CANCELADO
92137;9097;0;INFORMATICA;4;99.00;1;24/05/2019;CC;CANCELADO
92137;9097;0;LIVROS;4;721.48;2;24/05/2019;CC;CANCELADO
92140;9099;0;AUDIO;4;32.50;1;03/05/2019;CC;CANCELADO
92140;9099;0;AUDIO;4;325.00;1;03/05/2019;CC;CANCELADO
92140;9099;0;AUDIO;4;101.69;2;03/05/2019;CC;CANCELADO
92140;9099;0;UTILIDADES;4;80.00;2;03/05/2019;CC;CANCELADO
92140;9099;0;LIVROS;4;1016.93;2;03/05/2019;CC;CANCELADO
92145;9101;0;INFORMATICA;4;16.00;1;14/11/2019;CC;CANCELADO
92145;9101;0;INFORMATICA;4;120.00;3;14/11/2019;CC;CANCELADO
92145;9101;0;INFORMATICA;4;421.00;2;14/11/2019;CC;CANCELADO
92145;9101;0;INFORMATICA;4;43.70;3;14/11/2019;CC;CANCELADO
92145;9101;0;ACESSORIOS;4;7.05;3;14/11/2019;CC;CANCELADO
92145;9101;0;SOM;4;4701.00;3;14/11/2019;CC;CANCELADO
92145;9101;0;SOM;4;470.10;3;14/11/2019;CC;CANCELADO
92151;9104;0;AUDIO;4;13.10;2;06/07/2019;CC;CANCELADO
92151;9104;0;AUDIO;4;131.00;2;06/07/2019;CC;CANCELADO
92151;9104;0;BELEZA;4;3319.10;4;06/07/2019;CC;CANCELADO
92151;9104;0;BELEZA;4;331.91;4;06/07/2019;CC;CANCELADO
92153;9105;0;AUDIO;4;437.54;3;06/07/2019;CC;CANCELADO
92153;9105;0;INFORMATICA;4;133.00;6;06/07/2019;CC;CANCELADO
92153;9105;0;INFORMATICA;4;108.00;2;06/07/2019;CC;CANCELADO
92153;9105;0;INFORMATICA;4;640.00;3;06/07/2019;CC;CANCELADO
92153;9105;0;ACESSORIOS;4;4375.36;3;06/07/2019;CC;CANCELADO
92153;9105;0;LIVROS;4;582.00;1;06/07/2019;CC;CANCELADO
92155;9106;0;INFORMATICA;4;448.00;1;01/05/2019;CC;CANCELADO
92155;9106;0;INFORMATICA;4;44.80;1;01/05/2019;CC;CANCELADO
92155;9106;0;INFORMATICA;4;2.40;1;01/05/2019;CC;CANCELADO
92155;9106;0;INFORMATICA;4;24.00;1;01/05/2019;CC;CANCELADO
92158;9107;0;AUDIO;4;215.00;1;05/07/2019;CC;CANCELADO
92158;9107;0;INFORMATICA;4;40.00;1;05/07/2019;CC;CANCELADO
92158;9107;0;INFORMATICA;4;375.00;1;05/07/2019;CC;CANCELADO
92158;9107;0;INFORMATICA;4;2046.00;2;05/07/2019;CC;CANCELADO
92158;9107;0;INFORMATICA;4;42.30;3;05/07/2019;CC;CANCELADO
92158;9107;0;ACESSORIOS;4;226.10;3;05/07/2019;CC;CANCELADO
92158;9107;0;UTILIDADES;4;8.00;1;05/07/2019;CC;CANCELADO
92161;9108;0;AUDIO;4;1.00;1;01/05/2019;CC;CANCELADO
92161;9108;0;AUDIO;4;10.00;1;01/05/2019;CC;CANCELADO
92161;9108;0;ACESSORIOS;4;448.00;1;01/05/2019;CC;CANCELADO
92161;9108;0;ACESSORIOS;4;44.80;1;01/05/2019;CC;CANCELADO
92163;9109;0;AUDIO;4;812.25;0;01/05/2019;CC;CANCELADO
92163;9109;0;INFORMATICA;4;81.22;1;01/05/2019;CC;CANCELADO
92170;9111;0;AUDIO;4;1246.00;2;14/06/2019;CC;CANCELADO
92170;9111;0;AUDIO;4;124.60;2;14/06/2019;CC;CANCELADO
92170;9111;0;INFORMATICA;4;382.00;3;14/06/2019;CC;CANCELADO
92170;9111;0;INFORMATICA;4;39.80;4;14/06/2019;CC;CANCELADO
92170;9111;0;MODA;4;16.00;1;14/06/2019;CC;CANCELADO
92172;9112;0;AUDIO;4;601.00;2;09/08/2019;CC;CANCELADO
92172;9112;0;AUDIO;4;60.10;2;09/08/2019;CC;CANCELADO
92172;9112;0;AUDIO;4;190.00;1;09/08/2019;CC;CANCELADO
92172;9112;0;INFORMATICA;4;126.00;1;09/08/2019;CC;CANCELADO
92172;9112;0;BELEZA;4;31.60;2;09/08/2019;CC;CANCELADO
92174;9113;0;TELEFONIA;4;194.70;1;02/05/2019;CC;CANCELADO
92174;9113;0;TELEFONIA;4;1947.00;1;02/05/2019;CC;CANCELADO
92174;9113;0;INFORMATICA;4;109.90;1;02/05/2019;CC;CANCELADO
92176;9114;0;UTILIDADES;4;1081.50;2;23/05/2019;CC;CANCELADO
92176;9114;0;UTILIDADES;4;108.15;2;23/05/2019;CC;CANCELADO
92177;9115;0;AUDIO;4;543.00;3;02/06/2019;CC;CANCELADO
92177;9115;0;AUDIO;4;2156.00;2;02/06/2019;CC;CANCELADO
92177;9115;0;INFORMATICA;4;249.40;3;02/06/2019;CC;CANCELADO
92177;9115;0;INFORMATICA;4;59.10;4;02/06/2019;CC;CANCELADO
92177;9115;0;BELEZA;4;338.00;1;02/06/2019;CC;CANCELADO
92177;9115;0;UTILIDADES;4;48.00;1;02/06/2019;CC;CANCELADO
92179;9116;0;INFORMATICA;4;325.22;1;19/05/2019;CC;CANCELADO
92179;9116;0;INFORMATICA;4;32.52;1;19/05/2019;CC;CANCELADO
92180;9117;0;AUDIO;4;40.64;1;19/05/2019;CC;CANCELADO
92180;9117;0;UTILIDADES;4;406.36;1;19/05/2019;CC;CANCELADO
92181;9118;0;INFORMATICA;4;406.36;1;19/05/2019;CC;CANCELADO
92181;9118;0;UTILIDADES;4;40.64;1;19/05/2019;CC;CANCELADO
92185;9120;0;AUDIO;4;389.50;14;15/06/2019;CC;CANCELADO
92185;9120;0;AUDIO;4;16538.00;3;15/06/2019;CC;CANCELADO
92185;9120;0;AUDIO;4;1653.80;12;15/06/2019;CC;CANCELADO
92185;9120;0;INFORMATICA;4;3804.00;9;15/06/2019;CC;CANCELADO
92185;9120;0;INFORMATICA;4;116.00;5;15/06/2019;CC;CANCELADO
92187;9121;0;BAZAR;4;3954.00;4;15/06/2019;CC;CANCELADO
92187;9121;0;BAZAR;4;395.40;3;15/06/2019;CC;CANCELADO
92188;9122;0;INFORMATICA;4;12.00;6;15/06/2019;CC;CANCELADO
92188;9122;0;TELEFONIA;4;108.00;4;15/06/2019;CC;CANCELADO
92188;9122;0;ACESSORIOS;4;4495.50;4;15/06/2019;CC;CANCELADO
92188;9122;0;ACESSORIOS;4;449.55;3;15/06/2019;CC;CANCELADO
92190;9123;0;TELEFONIA;4;991.50;3;18/05/2019;CC;CANCELADO
92190;9123;0;TELEFONIA;4;99.15;3;18/05/2019;CC;CANCELADO
92190;9123;0;AUDIO;4;0.80;1;18/05/2019;CC;CANCELADO
92190;9123;0;AUDIO;4;8.00;1;18/05/2019;CC;CANCELADO
92190;9123;0;ACESSORIOS;4;75.00;1;18/05/2019;CC;CANCELADO
92192;9124;0;TELEFONIA;4;838.00;1;20/06/2019;CC;CANCELADO
92192;9124;0;AUDIO;4;567.10;5;20/06/2019;CC;CANCELADO
92192;9124;0;AUDIO;4;1445.00;9;20/06/2019;CC;CANCELADO
92192;9124;0;INFORMATICA;4;35.00;1;20/06/2019;CC;CANCELADO
92192;9124;0;INFORMATICA;4;26.00;2;20/06/2019;CC;CANCELADO
92192;9124;0;INFORMATICA;4;234.40;13;20/06/2019;CC;CANCELADO
92192;9124;0;INFORMATICA;4;5670.85;5;20/06/2019;CC;CANCELADO
100188;9125;0;TELEFONIA;3;95.00;1;21/06/2019;A VISTA;CANCELADO
100188;9125;0;AUDIO;3;32.00;1;21/06/2019;A VISTA;CANCELADO
100188;9125;0;INFORMATICA;3;215.00;1;21/06/2019;A VISTA;CANCELADO
100188;9125;0;INFORMATICA;3;12.70;2;21/06/2019;A VISTA;CANCELADO
100188;9125;0;INFORMATICA;3;2358.00;2;21/06/2019;A VISTA;CANCELADO
100188;9125;0;INFORMATICA;3;235.80;2;21/06/2019;A VISTA;CANCELADO
92200;9127;0;AUDIO;4;85.00;1;17/05/2019;CC;CANCELADO
92200;9127;0;INFORMATICA;4;50.00;1;17/05/2019;CC;CANCELADO
92200;9127;0;ACESSORIOS;4;799.00;2;17/05/2019;CC;CANCELADO
92200;9127;0;UTILIDADES;4;88.40;3;17/05/2019;CC;CANCELADO
92204;9129;0;AUDIO;4;115.80;3;06/10/2019;CC;CANCELADO
92204;9129;0;AUDIO;4;0.80;1;06/10/2019;CC;CANCELADO
92204;9129;0;AUDIO;4;8.00;1;06/10/2019;CC;CANCELADO
92204;9129;0;INFORMATICA;4;1158.12;3;06/10/2019;CC;CANCELADO
92210;9132;0;BELEZA;4;1894.60;0;01/05/2019;CC;CANCELADO
92210;9132;0;BELEZA;4;189.46;1;01/05/2019;CC;CANCELADO
89699;9138;0;AUDIO;4;40.10;1;03/05/2019;CC;CANCELADO
89699;9138;0;AUDIO;4;401.00;1;03/05/2019;CC;CANCELADO
89699;9138;0;INFORMATICA;4;618.40;1;03/05/2019;CC;CANCELADO
89699;9138;0;MODA;4;83.34;2;03/05/2019;CC;CANCELADO
89699;9138;0;UTILIDADES;4;215.00;1;03/05/2019;CC;CANCELADO
92230;9140;0;TELEFONIA;4;2900.00;4;15/07/2019;CC;CANCELADO
92230;9140;0;TELEFONIA;4;290.00;4;15/07/2019;CC;CANCELADO
92230;9140;0;AUDIO;4;57.60;5;15/07/2019;CC;CANCELADO
92230;9140;0;INFORMATICA;4;16.00;2;15/07/2019;CC;CANCELADO
92230;9140;0;INFORMATICA;4;435.00;1;15/07/2019;CC;CANCELADO
92230;9140;0;ACESSORIOS;4;125.00;2;15/07/2019;CC;CANCELADO
92239;9144;0;AUDIO;4;3297.00;3;06/05/2019;CC;CANCELADO
92239;9144;0;AUDIO;4;329.70;3;06/05/2019;CC;CANCELADO
85714;9145;0;AUDIO;4;50.00;1;01/05/2019;CC;CANCELADO
85714;9145;0;MODA;4;2.40;1;01/05/2019;CC;CANCELADO
85714;9145;0;MODA;4;24.00;1;01/05/2019;CC;CANCELADO
85714;9145;0;BELEZA;4;441.00;2;01/05/2019;CC;CANCELADO
85714;9145;0;BELEZA;4;44.10;2;01/05/2019;CC;CANCELADO
92241;9146;0;TELEFONIA;4;2371.98;2;21/06/2019;CC;CANCELADO
92241;9146;0;AUDIO;4;16.60;2;21/06/2019;CC;CANCELADO
92241;9146;0;AUDIO;4;166.00;2;21/06/2019;CC;CANCELADO
92241;9146;0;INFORMATICA;4;237.20;2;21/06/2019;CC;CANCELADO
92241;9146;0;DECORACAO;4;80.00;2;21/06/2019;CC;CANCELADO
92247;9148;0;AUDIO;4;32.00;1;07/06/2019;CC;CANCELADO
92247;9148;0;AUDIO;4;186.20;8;07/06/2019;CC;CANCELADO
92247;9148;0;AUDIO;4;1080.00;3;07/06/2019;CC;CANCELADO
92247;9148;0;INFORMATICA;4;3650.00;2;07/06/2019;CC;CANCELADO
92247;9148;0;INFORMATICA;4;365.00;2;07/06/2019;CC;CANCELADO
92247;9148;0;INFORMATICA;4;750.00;4;07/06/2019;CC;CANCELADO
92249;9149;0;INFORMATICA;4;6.30;1;11/05/2019;CC;CANCELADO
92249;9149;0;INFORMATICA;4;63.00;1;11/05/2019;CC;CANCELADO
92249;9149;0;INFORMATICA;4;503.00;1;11/05/2019;CC;CANCELADO
92249;9149;0;INFORMATICA;4;50.30;1;11/05/2019;CC;CANCELADO
92252;9150;0;LIVROS;4;40.00;2;31/05/2019;CC;CANCELADO
92252;9150;0;TELEFONIA;4;481.50;1;31/05/2019;CC;CANCELADO
92252;9150;0;TELEFONIA;4;48.15;1;31/05/2019;CC;CANCELADO
92252;9150;0;AUDIO;4;34.80;2;31/05/2019;CC;CANCELADO
92252;9150;0;AUDIO;4;348.00;2;31/05/2019;CC;CANCELADO
92252;9150;0;INFORMATICA;4;649.80;1;31/05/2019;CC;CANCELADO
92252;9150;0;INFORMATICA;4;64.98;1;31/05/2019;CC;CANCELADO
92255;9151;0;AUDIO;4;26.66;1;06/05/2019;CC;CANCELADO
92255;9151;0;INFORMATICA;4;80.00;2;06/05/2019;CC;CANCELADO
92255;9151;0;INFORMATICA;4;266.64;1;06/05/2019;CC;CANCELADO
92257;9152;0;TELEFONIA;4;10.30;3;31/05/2019;CC;CANCELADO
92257;9152;0;TELEFONIA;4;103.00;3;31/05/2019;CC;CANCELADO
92257;9152;0;AUDIO;4;88.73;2;31/05/2019;CC;CANCELADO
92257;9152;0;INFORMATICA;4;487.34;1;31/05/2019;CC;CANCELADO
92257;9152;0;INFORMATICA;4;36.07;1;31/05/2019;CC;CANCELADO
92257;9152;0;INFORMATICA;4;360.74;1;31/05/2019;CC;CANCELADO
92259;9153;0;AUDIO;4;4254.00;4;09/05/2019;CC;CANCELADO
92259;9153;0;AUDIO;4;434.80;1;09/05/2019;CC;CANCELADO
135327;9154;0;AUDIO;7;3297.00;3;06/05/2019;BOLETO;CANCELADO
135327;9154;0;AUDIO;7;336.75;1;06/05/2019;BOLETO;CANCELADO
89750;9155;0;AUDIO;4;372.00;1;19/05/2019;CC;CANCELADO
89750;9155;0;BELEZA;4;39.55;1;19/05/2019;CC;CANCELADO
92172;9156;0;INFORMATICA;4;78.60;1;19/05/2019;CC;CANCELADO
92172;9156;0;BELEZA;4;715.50;3;19/05/2019;CC;CANCELADO
92262;9157;0;AUDIO;4;4324.00;4;09/06/2019;CC;CANCELADO
92262;9157;0;INFORMATICA;4;441.80;1;09/06/2019;CC;CANCELADO
92263;9158;0;AUDIO;4;4324.00;4;09/06/2019;CC;CANCELADO
92263;9158;0;ELETRO;4;441.80;1;09/06/2019;CC;CANCELADO
92597;9159;0;INFORMATICA;4;192.25;1;24/11/2019;CC;CANCELADO
92597;9159;0;UTILIDADES;4;1805.00;5;24/11/2019;CC;CANCELADO
88103;9160;0;AUDIO;4;159.15;1;23/06/2019;CC;CANCELADO
88103;9160;0;BELEZA;4;1521.00;3;23/06/2019;CC;CANCELADO
92454;9161;0;AUDIO;4;5527.00;7;08/12/2019;CC;CANCELADO
92454;9161;0;INFORMATICA;4;8850.00;7;08/12/2019;CC;CANCELADO
92454;9161;0;INFORMATICA;4;1487.05;1;08/12/2019;CC;CANCELADO
92608;9162;0;INFORMATICA;4;1401.00;3;16/06/2019;CC;CANCELADO
92608;9162;0;INFORMATICA;4;147.15;1;16/06/2019;CC;CANCELADO
92280;9163;0;AUDIO;4;1.60;1;24/05/2019;CC;CANCELADO
92280;9163;0;AUDIO;4;16.00;1;24/05/2019;CC;CANCELADO
92280;9163;0;AUDIO;4;81.26;2;24/05/2019;CC;CANCELADO
92280;9163;0;BELEZA;4;812.54;2;24/05/2019;CC;CANCELADO
92280;9163;0;ACESSORIOS;4;50.00;1;24/05/2019;CC;CANCELADO
92282;9164;0;TELEFONIA;4;222.00;3;24/05/2019;CC;CANCELADO
92282;9164;0;AUDIO;4;4730.00;2;24/05/2019;CC;CANCELADO
92282;9164;0;AUDIO;4;473.00;2;24/05/2019;CC;CANCELADO
92282;9164;0;AUDIO;4;132.60;8;24/05/2019;CC;CANCELADO
92282;9164;0;INFORMATICA;4;1080.00;3;24/05/2019;CC;CANCELADO
92282;9164;0;SOM;4;24.00;2;24/05/2019;CC;CANCELADO
92284;9165;0;AUDIO;4;8.90;2;04/06/2019;CC;CANCELADO
92284;9165;0;AUDIO;4;2163.38;5;04/06/2019;CC;CANCELADO
92284;9165;0;AUDIO;4;216.34;7;04/06/2019;CC;CANCELADO
92284;9165;0;INFORMATICA;4;73.00;1;04/06/2019;CC;CANCELADO
92284;9165;0;MODA;4;16.00;1;04/06/2019;CC;CANCELADO
92288;9167;0;AUDIO;4;3047.00;2;25/05/2019;CC;CANCELADO
92288;9167;0;AUDIO;4;304.70;3;25/05/2019;CC;CANCELADO
92288;9167;0;AUDIO;4;153.20;8;25/05/2019;CC;CANCELADO
92288;9167;0;INFORMATICA;4;720.00;2;25/05/2019;CC;CANCELADO
92288;9167;0;INFORMATICA;4;48.00;3;25/05/2019;CC;CANCELADO
92288;9167;0;ACESSORIOS;4;764.00;3;25/05/2019;CC;CANCELADO
101710;9168;0;AUDIO;3;76.00;1;29/06/2019;A VISTA;CANCELADO
101710;9168;0;INFORMATICA;3;300.00;1;29/06/2019;A VISTA;CANCELADO
101710;9168;0;BELEZA;3;33.30;7;29/06/2019;A VISTA;CANCELADO
101710;9168;0;BELEZA;3;333.00;7;29/06/2019;A VISTA;CANCELADO
101710;9169;0;AUDIO;3;24.00;1;07/09/2019;A VISTA;CANCELADO
101710;9169;0;BELEZA;3;160.00;1;07/09/2019;A VISTA;CANCELADO
101710;9169;0;BELEZA;3;15.90;3;07/09/2019;A VISTA;CANCELADO
101710;9169;0;ACESSORIOS;3;135.00;2;07/09/2019;A VISTA;CANCELADO
92297;9171;0;MODA;4;1500.50;2;24/05/2019;CC;CANCELADO
92297;9171;0;MODA;4;150.05;2;24/05/2019;CC;CANCELADO
92299;9172;0;TELEFONIA;4;38.70;1;07/05/2019;CC;CANCELADO
92299;9172;0;INFORMATICA;4;387.04;1;07/05/2019;CC;CANCELADO
92304;9174;0;INFORMATICA;4;50.00;1;28/07/2019;CC;CANCELADO
92304;9174;0;INFORMATICA;4;736.00;2;28/07/2019;CC;CANCELADO
92304;9174;0;INFORMATICA;4;73.60;2;28/07/2019;CC;CANCELADO
92306;9175;0;TELEFONIA;4;212.56;2;23/08/2019;CC;CANCELADO
92306;9175;0;AUDIO;4;2125.54;2;23/08/2019;CC;CANCELADO
92308;9176;0;TELEFONIA;4;3650.00;2;24/05/2019;CC;CANCELADO
92308;9176;0;TELEFONIA;4;365.00;2;24/05/2019;CC;CANCELADO
